19310528,49.2667,-123.783,-10.0,8.10000038146972656250,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-20.0,22.60000038146972656250,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-30.0,32.29999923706054687500,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-50.0,38.70000076293945312500,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-100.0,37.09999847412109375000,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-200.0,40.29999923706054687500,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310528,49.2667,-123.783,-360.0,33.90000152587890625000,ocldb1501177290.21775.OSD,wod_000047977O.nc
19310620,49.2667,-123.783,-1.0,0.30000001192092895508,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-10.0,7.19999980926513671875,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-20.0,13.19999980926513671875,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-30.0,15.30000019073486328125,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-50.0,15.00000000000000000000,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-100.0,19.20000076293945312500,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-200.0,16.29999923706054687500,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310620,49.2667,-123.783,-400.0,13.50000000000000000000,ocldb1501177290.21775.OSD,wod_000048261O.nc
19310715,49.2667,-123.783,-6.0,8.10000038146972656250,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-10.0,13.39999961853027343750,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-20.0,15.50000000000000000000,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-30.0,22.39999961853027343750,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-50.0,18.70000076293945312500,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-100.0,25.50000000000000000000,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-200.0,24.79999923706054687500,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310715,49.2667,-123.783,-400.0,18.20000076293945312500,ocldb1501177290.21775.OSD,wod_000048581O.nc
19310814,49.2667,-123.783,-20.0,11.39999961853027343750,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-25.0,21.10000038146972656250,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-30.0,21.10000038146972656250,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-50.0,20.20000076293945312500,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-100.0,20.20000076293945312500,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-200.0,16.79999923706054687500,ocldb1501177290.21775.OSD,wod_000049103O.nc
19310814,49.2667,-123.783,-400.0,22.10000038146972656250,ocldb1501177290.21775.OSD,wod_000049103O.nc
19311003,49.2667,-123.783,-0.0,15.50000000000000000000,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-1.0,18.79999923706054687500,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-2.0,10.30000019073486328125,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-4.0,14.50000000000000000000,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-6.0,24.50000000000000000000,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-10.0,25.79999923706054687500,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-20.0,12.89999961853027343750,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-30.0,12.60000038146972656250,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-50.0,11.80000019073486328125,ocldb1501177290.21775.OSD,wod_000049608O.nc
19311003,49.2667,-123.783,-107.0,11.60000038146972656250,ocldb1501177290.21775.OSD,wod_000049608O.nc
